participant,event_id,encoding.thisN,theme,object_label,person_label,place_label,resp_encSpace.rt,retrieval.thisN,resp_ret_vividness.keys,resp_ret_vividness.rt,q1_type,q2_type,q3_type,resp_gistmem1.corr,resp_gistmem1.rt,resp_gistmem1.keys,resp_gistmem2.corr,resp_gistmem2.rt,resp_gistmem2.keys,resp_gistmem3.corr,resp_gistmem3.rt,resp_gistmem3.keys,resp_detailmem1.corr,resp_detailmem1.rt,resp_detailmem1.keys,resp_detailmem2.corr,resp_detailmem2.rt,resp_detailmem2.keys,resp_detailmem3.corr,resp_detailmem3.rt,resp_detailmem3.keys,familiarity.thisN,resp_facefam.keys,resp_facefam.rt,resp_ret_confidence.keys,resp_ret_confidence.rt,ep1,ep2,ep3,ep4,ep5,ep6,ep7,ep8,sem1,sem2,sem3,sem4,sem5,sem6,spa1,spa2,spa3,spa4,spa5,spa6,fut1,fut2,fut3,fut4,fut5,fut6,per_1,per_2,per_3,per_4,sun_1,sun_2,sun_3,sun_4,shop_1,shop_2,shop_3,shop_4,scene_1,scene_2,scene_3,scene_4,age
60,24,20,Family,Extinguisher,Anne,Basketball,,21,2.170181784,1.7072,person,place,object,1,7.3111,4,0,5.7781,1,1,5.8862,3,1,6.7138,1,0,4.7913,2,0,1.7689,1,2,2,5.2113,3.107498893,1.6911,3,3,2,4,2,3,2,4,4,2,1,2,2,3,3,3,2,2,4,4,4,3,4,4,4,1,5,4,4,5,4,4,3,3,3,1,3,4,2,2,1,2,1
60,22,21,Travel,Computer,George,Field,,18,4.917692215,1.1055,object,person,place,1,6.9141,4,1,2.5376,1,1,4.9516,1,1,3.289,1,1,2.1495,2,1,3.3337,2,19,1,0.6506,4.823960343,2.0573,3,3,2,4,2,3,2,4,4,2,1,2,2,3,3,3,2,2,4,4,4,3,4,4,4,1,5,4,4,5,4,4,3,3,3,1,3,4,2,2,1,2,1
60,7,22,Art,Headphones,Nicole,Avenue,,9,1.021968366,1.3813,person,object,place,1,15.8551,2,1,3.2709,2,1,3.5157,3,1,3.5165,1,0,2.9823,1,0,3.0862,2,13,2,2.0969,1.027826775,2.7991,3,3,2,4,2,3,2,4,4,2,1,2,2,3,3,3,2,2,4,4,4,3,4,4,4,1,5,4,4,5,4,4,3,3,3,1,3,4,2,2,1,2,1
60,10,23,Work,Easel,Sean,Aquarium,,11,1.367604073,1.5881,object,place,person,1,20.9854,2,1,5.1805,4,1,4.6492,4,1,8.7056,1,0,9.0934,1,0,6.4176,2,24,1,0.6577,1.227006533,4.1637,3,3,2,4,2,3,2,4,4,2,1,2,2,3,3,3,2,2,4,4,4,3,4,4,4,1,5,4,4,5,4,4,3,3,3,1,3,4,2,2,1,2,1
60,1,24,Date,Jug,Helena,Studio,,24,1.045401468,0.8448,person,place,object,1,10.9262,3,0,6.3919,2,1,5.8286,2,0,4.0798,2,1,6.8932,2,0,5.6601,1,20,1,2.7401,1.033684917,2.1181,3,3,2,4,2,3,2,4,4,2,1,2,2,3,3,3,2,2,4,4,4,3,4,4,4,1,5,4,4,5,4,4,3,3,3,1,3,4,2,2,1,2,1
61,17,1,Summer,Puppy,Sandra,Circus,,21,4.304416911,2.0163,object,person,place,1,9.1152,4,1,3.3439,4,1,2.0675,1,1,3.7553,2,1,2.85,1,0,4.456,1,12,2,2.5113,4.304416911,3.4987,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,24,2,Family,Extinguisher,Anne,Basketball,13.7339,18,1.067454359,2.2494,person,place,object,0,18.7272,1,1,12.345,2,0,1.7743,2,1,4.5091,1,0,3.068,2,1,3.9186,2,21,2,1.8102,1.048699612,2.0762,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,18,3,DIY,Chair,Beyonce,Winecellar,16.6202,14,2.289967346,2.5488,person,object,place,0,9.9157,3,1,2.4586,3,1,6.7436,4,1,5.1792,2,0,5.4364,2,1,3.3571,1,11,1,1.2447,2.289967346,2.3004,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,22,4,Travel,Computer,George,Field,16.6388,20,1.261602444,3.5392,object,person,place,1,7.1682,4,1,4.1119,1,1,6.0041,1,1,3.3657,1,1,3.8782,2,1,5.5087,2,8,1,5.4691,1.793794759,2.2843,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,9,5,Shopping,Duster,Robin,Kitchen,14.6707,23,3.234343804,4.3658,place,object,person,1,10.366,4,1,5.7472,2,1,4.2129,1,0,10.0118,1,1,5.3028,1,1,1.986,1,14,1,2.0417,2.695814006,2.2403,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,12,6,Studying,Trampoline,Elvis,Classroom,16.0503,6,2.665650092,3.5328,place,person,object,1,10.1854,4,1,12.0596,4,1,3.4558,4,1,10.0993,2,1,2.6838,2,1,2.2346,1,10,1,1.0765,1.98822191,2.4423,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,16,7,Winter,Record,David,DiningRoom,14.751,13,1.07271932,1.6555,place,person,object,0,11.5457,1,1,5.6002,2,0,7.9355,4,1,5.6422,1,1,2.6214,1,1,3.4017,1,24,1,0.6821,1.066154989,1.8743,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,23,8,Eating,Hammock,Brad,Restaurant,15.6738,11,1.566146172,2.3096,person,object,place,0,9.1251,2,1,6.0127,3,1,9.1009,3,1,3.6008,1,1,4.4401,2,1,3.3336,2,2,2,5.8362,2.163800557,3.3338,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,10,9,Work,Easel,Sean,Aquarium,,10,1.223889838,2.2475,object,place,person,0,8.4317,1,1,16.201,4,1,3.8327,4,1,2.7065,1,1,8.2776,2,1,3.6445,1,20,1,4.3245,1.080779012,1.6826,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,3,10,Music,Bike,Hugh,Lighthouse,12.0898,7,2.681841702,3.2764,person,place,object,1,14.6164,4,1,1.4727,1,0,12.3012,4,1,8.8995,2,1,2.909,2,0,2.0315,1,1,1,5.4054,2.720720418,2.6497,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,4,11,Exercise,Beachball,Will,Casino,18.374,8,2.559947374,2.5162,object,person,place,1,11.5509,1,1,7.9647,2,1,8.513,2,0,4.0499,2,0,3.8163,1,1,3.1503,1,13,1,1.2194,2.49749722,2.5422,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,6,12,Sightseeing,Ladder,Keanu,Beach,,15,3.241561211,3.0408,object,place,person,1,5.917,2,1,3.0794,1,0,4.3156,4,1,5.1018,2,0,2.7533,1,1,4.2804,2,18,1,3.1012,3.821605428,2.1668,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,1,13,Date,Jug,Helena,Studio,,1,2.084117126,3.7152,person,place,object,0,15.6832,1,1,5.9833,3,1,5.7166,2,1,11.0053,1,1,6.0911,2,1,1.5655,2,9,1,1.777,2.456796604,5.0506,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,20,14,Friends,Backpack,Daniel,Bridge,12.9008,19,2.447746446,2.1487,object,place,person,1,9.0677,3,1,4.8114,4,1,6.4032,2,1,3.7136,2,0,5.7015,2,1,2.2347,1,7,1,1.3077,2.447746446,2.308,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,21,15,Home,Gardengloves,Britney,Cabin,15.2851,16,1.137283325,2.5071,place,object,person,1,10.8876,2,1,5.9473,1,0,5.8844,1,1,3.6436,1,1,2.2347,2,1,4.642,2,5,1,2.1805,1.108782959,2.4826,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,7,16,Art,Headphones,Nicole,Avenue,16.089,17,1.102233887,1.4995,person,object,place,0,13.0443,3,0,14.9538,1,1,5.2196,3,1,4.8661,1,0,4.2102,1,1,4.0042,1,23,2,2.2698,1.102233887,1.9832,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,2,17,Volunteer,Flowers,Jennifer,Waterfall,,4,3.913180203,2.7319,person,place,object,1,15.7502,1,1,2.9324,3,1,3.7562,4,0,5.7664,1,1,2.0837,1,1,9.2666,1,15,1,1.0176,3.646670871,2.3278,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,5,18,Party,Satchel,Judi,Bowling,,12,1.197851902,5.6738,place,person,object,1,11.3783,3,1,6.74,3,1,3.2774,1,0,3.6765,1,1,2.6692,1,1,3.2343,2,19,1,0.7842,1.267459785,2.3155,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,13,19,Errands,Stopwatch,Tom,Icerink,,3,1.824657525,3.167,place,object,person,1,13.4677,3,1,5.1669,4,1,12.7003,1,0,6.0348,2,0,3.8502,2,1,6.7364,2,3,1,5.2567,1.28436008,2.4729,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,8,20,Competition,Goggles,Princess,Savannah,,24,1.11767256,2.8986,place,object,person,1,8.5549,1,0,8.6327,2,0,2.9806,2,1,3.3664,1,0,2.7904,1,0,4.8568,2,22,1,0.9528,1.065945943,1.9151,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,15,21,Celebration,Football,Meryl,Harbor,,9,3.242621867,2.9751,object,person,place,1,5.4831,1,1,4.9333,3,0,7.023,3,0,3.6996,1,0,3.5665,2,1,5.7866,1,4,1,4.3127,3.53734436,2.1272,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,19,22,Holiday,Wine,Julia,Pool,,5,1.133972846,2.2668,person,object,place,0,14.8986,4,0,8.3979,1,1,10.569,2,0,6.7155,1,1,2.3024,1,0,4.3042,1,6,1,1.0842,1.088558112,2.3276,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,14,23,Relaxing,Stroller,Dolly,Ski,,22,2.725037299,3.5161,place,person,object,1,4.0917,1,1,7.8541,1,1,2.4244,2,1,4.9475,2,0,4.3187,1,0,3.158,2,17,1,0.9367,3.664950901,2.8414,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
61,11,24,Games,Binoculars,Harrison,Lake,,2,4.03267924,3.1153,object,place,person,1,12.7377,3,1,2.6497,2,1,2.5395,2,1,6.3206,1,1,3.8365,1,1,3.9663,2,16,2,5.7132,4.783545261,2.6429,2,2,3,4,4,3,4,3,4,1,4,3,2,3,1,1,2,4,2,5,5,4,4,5,4,1,4,4,4,4,4,4,4,4,5,4,3,4,4,3,4,4,1
62,4,1,Exercise,Beachball,Will,Casino,,20,2.773148289,2.038,object,person,place,0,12.4821,2,1,5.211,2,1,5.4506,2,0,5.1327,2,1,2.2681,2,1,3.3583,1,3,1,3.2828,3.444444586,2.3767,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,5,2,Party,Satchel,Judi,Bowling,14.4811,21,4.606481552,2.4028,place,person,object,1,5.855,3,1,1.9095,3,0,5.3495,4,0,4.2182,1,0,1.7001,2,1,2.0527,2,20,1,0.5352,4.101851852,2.2898,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,9,3,Shopping,Duster,Robin,Kitchen,16.7525,23,5.273148289,1.587,place,object,person,1,5.3003,4,1,1.4089,2,1,3.6664,1,0,3.9273,1,1,1.3109,1,1,3.1571,1,4,1,1.3243,5.194444727,2.6055,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,22,4,Travel,Computer,George,Field,17.9005,5,4.726851852,2.2219,object,person,place,1,8.2693,4,1,6.3254,1,1,4.7165,1,0,3.2194,2,0,3.7337,1,1,2.4341,2,24,1,1.3015,3.171296367,3.1429,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,3,5,Music,Bike,Hugh,Lighthouse,15.2477,18,4.88425933,1.9574,person,place,object,0,9.19,1,1,2.7771,1,1,1.3013,1,0,3.3008,1,0,1.8085,1,1,1.8598,2,12,1,1.234,3.453703704,2.3123,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,21,6,Home,Gardengloves,Britney,Cabin,,16,5.499999859,3.1426,place,object,person,1,3.5692,2,1,3.3722,1,1,2.8552,3,1,1.8516,1,1,2.5843,2,1,1.88,2,5,2,3.7932,5.050925926,2.2365,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,11,7,Games,Binoculars,Harrison,Lake,,12,1.731481446,2.7364,object,place,person,0,31.6014,2,0,13.9668,3,1,10.5823,2,0,3.2222,2,1,3.3236,1,1,3.1999,2,2,2,5.0838,2.055555697,2.1606,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,19,8,Holiday,Wine,Julia,Pool,12.5905,11,3.013888889,2.6269,person,object,place,1,16.3376,3,0,11.7003,1,1,14.1116,2,1,3.6207,2,1,1.6369,1,0,3.2372,1,19,1,0.735,3.412036966,3.3543,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,14,9,Relaxing,Stroller,Dolly,Ski,18.2556,3,4.625000141,2.8414,place,person,object,1,7.1521,1,1,2.0431,1,1,1.6584,2,1,4.4262,2,0,3.1386,1,1,2.9185,1,16,1,1.5907,4.152777707,3.4074,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,12,10,Studying,Trampoline,Elvis,Classroom,17.5037,22,5.060185044,2.0693,place,person,object,0,11.832,3,1,4.1324,4,1,5.0509,4,0,3.0606,1,1,1.7427,2,1,3.3669,1,21,1,0.5851,4.425925926,2.2036,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,20,11,Friends,Backpack,Daniel,Bridge,,17,5.305555556,2.1133,object,place,person,1,6.0865,3,1,2.5917,4,1,3.9771,2,1,2.1412,2,1,3.0831,1,0,2.0089,2,8,1,1.9668,5.087963104,1.8598,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,17,12,Summer,Puppy,Sandra,Circus,,19,4.064815027,2.4703,object,person,place,0,8.1842,3,0,10.6005,3,1,8.1164,1,0,3.9004,1,0,3.5828,2,0,1.7779,1,6,2,2.3681,3.541666737,4.0806,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,15,13,Celebration,Football,Meryl,Harbor,,24,3.685185185,2.2626,object,person,place,1,11.198,1,0,4.8568,4,1,3.7606,4,0,4.2507,1,1,2.6417,1,0,3.0178,2,23,1,1.0532,3.643518448,2.4871,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,23,14,Eating,Hammock,Brad,Restaurant,,2,2.527777778,4.4354,person,object,place,0,10.7527,3,0,10.9142,4,0,7.4491,2,1,5.451,1,1,2.6348,2,1,4.167,2,18,1,1.274,2.324074003,3.8634,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,10,15,Work,Easel,Sean,Aquarium,,1,2.01388896,4.4917,object,place,person,0,10.405,4,1,4.8681,4,0,13.2514,3,1,7.4997,1,0,5.8648,1,1,3.5505,1,15,1,3.8512,2.731481552,10.1533,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,2,16,Volunteer,Flowers,Jennifer,Waterfall,,4,5.467592593,2.3178,person,place,object,1,6.2496,1,1,3.2837,3,1,2.2006,4,0,2.8503,1,1,5.0164,1,0,1.6343,2,7,1,1.383,5.199073933,3.1244,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,16,17,Winter,Record,David,DiningRoom,,9,5.328703704,2.3192,place,person,object,1,5.8994,2,1,2.4847,2,1,5.3346,3,0,3.3674,2,1,2.7762,1,1,1.8223,1,1,1,4.2231,5.009259542,6.1695,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,8,18,Competition,Goggles,Princess,Savannah,,15,4.907407478,1.8221,place,object,person,1,5.3508,1,1,3.6177,1,1,2.0912,4,1,2.2333,1,1,3.0855,2,1,2.5843,1,22,1,0.451,4.754629559,2.3271,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,1,19,Date,Jug,Helena,Studio,,14,3.708333333,2.3175,person,place,object,0,7.8143,2,1,6.0878,3,1,6.0831,2,0,4.1835,2,1,3.4337,2,1,2.4612,2,9,1,0.8674,4.125,3.2412,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,24,20,Family,Extinguisher,Anne,Basketball,,8,1.680555591,4.2623,person,place,object,1,6.5829,4,1,5.4261,2,0,10.3153,2,1,5.29,1,1,2.4369,1,1,5.0167,2,11,2,3.9256,2.555555485,2.6104,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,13,21,Errands,Stopwatch,Tom,Icerink,,10,2.453703774,2.8188,place,object,person,0,17.1549,1,1,11.0838,4,1,3.9836,1,0,6.5385,2,1,3.1338,1,1,3.0423,2,13,3,2.3175,3.240740811,2.7422,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,6,22,Sightseeing,Ladder,Keanu,Beach,18.28,13,1.648148148,2.0927,object,place,person,0,6.9341,1,0,12.607,4,0,9.3325,2,1,5.6768,2,0,4.6993,1,1,1.7238,2,10,3,3.1509,1.944444515,2.2361,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,7,23,Art,Headphones,Nicole,Avenue,,6,1.930555662,2.6615,person,object,place,0,13.2843,4,1,2.2507,2,0,9.5086,1,1,3.9691,1,1,4.0914,2,0,5.8503,2,14,2,2.5411,2.38425933,2.8365,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
62,18,24,DIY,Chair,Beyonce,Winecellar,,7,5.523148007,7.7825,person,object,place,1,9.7321,2,1,6.5167,3,1,2.4186,4,0,5.6333,1,0,3.1844,2,1,1.9572,1,17,2,2.6066,4.365740953,2.6597,2,2,3,2,4,3,2,1,4,4,1,2,2,1,1,1,5,4,2,5,4,4,3,4,3,3,3,3,4,4,2,4,3,4,4,3,2,3,2,2,3,2,1
63,5,1,Party,Satchel,Judi,Bowling,,19,1.83984375,2.0803,place,person,object,0,5.6322,1,1,2.9918,3,0,4.0901,2,0,2.0371,1,1,2.8935,1,1,2.4222,2,13,1,0.4329,1.83984375,3.0826,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
63,24,2,Family,Extinguisher,Anne,Basketball,17.6337,17,1.56640625,1.2653,person,place,object,1,5.4222,4,0,3.4276,1,0,4.2017,4,0,4.7831,2,1,2.4698,1,1,1.9073,2,14,1,0.9131,1.56640625,1.9918,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
63,4,3,Exercise,Beachball,Will,Casino,12.387,18,1.60546875,1.1883,object,person,place,0,10.3949,3,1,4.8264,2,0,2.0833,1,0,4.6262,2,1,2.4311,2,1,2.5803,1,4,1,0.4757,1.598958333,1.9619,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
63,11,4,Games,Binoculars,Harrison,Lake,13.7293,23,1.553385417,1.9775,object,place,person,0,4.6237,4,0,6.4923,4,1,2.8691,2,1,3.6621,1,1,4.4045,1,0,2.8727,1,6,1,0.3946,1.553385417,1.5633,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
63,13,5,Errands,Stopwatch,Tom,Icerink,12.5117,12,1.579427083,2.2576,place,object,person,1,7.4725,3,1,6.7936,4,0,5.2281,3,1,5.8298,1,1,2.2169,1,0,2.5909,1,5,1,0.4324,1.572916667,2.7846,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
63,12,6,Studying,Trampoline,Elvis,Classroom,16.4274,2,2.432291667,3.5765,place,person,object,1,7.2973,4,1,3.598,4,1,12.0175,4,0,6.7952,1,1,3.6906,2,1,3.9511,1,18,1,0.405,3.825520833,11.948,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
63,6,7,Sightseeing,Ladder,Keanu,Beach,,24,1.553385417,1.8572,object,place,person,1,4.0756,2,1,1.5937,1,1,3.8468,3,1,4.3241,2,0,2.1394,1,1,1.5559,2,22,1,0.5676,1.553385417,1.4815,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
63,9,8,Shopping,Duster,Robin,Kitchen,17.0941,15,1.44921875,1.0585,place,object,person,0,10.2324,1,0,5.0212,1,1,4.0748,1,1,4.6385,2,0,1.9533,2,1,3.0704,1,11,1,0.4373,1.44921875,1.9443,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
63,15,9,Celebration,Football,Meryl,Harbor,12.1589,13,1.592447917,1.148,object,person,place,1,5.7997,1,1,7.5217,3,1,4.2415,4,0,4.3331,1,1,2.4472,1,1,2.8797,1,7,1,0.4331,1.592447917,1.5619,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
63,2,10,Volunteer,Flowers,Jennifer,Waterfall,18.848,6,1.475260417,2.7267,person,place,object,0,8.8204,3,0,5.3994,1,0,8.2878,1,1,2.9525,2,1,1.8533,1,1,2.6771,1,2,1,0.9942,1.46875,3.4624,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
63,17,11,Summer,Puppy,Sandra,Circus,,20,1.436197917,1.1915,object,person,place,1,6.0547,4,1,4.3066,4,0,3.0743,2,1,2.5415,2,1,2.8535,1,0,2.2221,1,10,1,0.4764,1.436197917,3.8643,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
63,10,12,Work,Easel,Sean,Aquarium,13.5166,8,1.598958333,2.5064,object,place,person,0,4.5544,3,1,5.6741,4,1,5.5817,4,0,4.1697,2,1,3.6995,2,0,3.4661,2,20,1,0.5286,1.598958333,1.5842,4,3,3,2,3,2,4,4,4,2,1,3,2,2,2,3,2,2,4,3,4,4,3,3,4,2,4,3,2,3,4,4,4,4,4,3,2,4,4,3,3,3,1
